ERA Journal Id,Title,Foreign Title,FoR 1,FoR 1 Name,FoR 2,FoR 2 Name,FoR 3,FoR 3 Name,ISSN 1,ISSN 2,ISSN 3,ISSN 4,ISSN 5,ISSN 6,ISSN 7,,,,,,
44840,IET Nanobiotechnology,,0906,Electrical and Electronic Engineering,1003,Industrial Biotechnology,,,1751-8741,1751-875X,,,,,,,,,,,
44841,IEEE Aerospace and Electronic Systems Magazine,,0901,Aerospace Engineering,0906,Electrical and Electronic Engineering,,,0885-8985,1557-959X,,,,,,,,,,,
44842,IEEE Antennas and Propagation Magazine,,0906,Electrical and Electronic Engineering,1005,Communications Technologies,,,1045-9243,1558-4143,,,,,,,,,,,
44843,IEEE Circuits and Systems Magazine,,0102,Applied Mathematics,0906,Electrical and Electronic Engineering,,,1531-636X,1558-0830,,,,,,,,,,,
44844,IEEE Computational Intelligence Magazine,,0906,Electrical and Electronic Engineering,,,,,1556-603X,,,,,,,,,,,,
44845,IEEE Industry Applications Magazine,,0906,Electrical and Electronic Engineering,,,,,1077-2618,,,,,,,,,,,,
44846,IEEE Instrumentation and Measurement Magazine,,0906,Electrical and Electronic Engineering,,,,,1094-6969,,,,,,,,,,,,
44847,IEEE Microwave magazine,,0906,Electrical and Electronic Engineering,,,,,1527-3342,,,,,,,,,,,,
44848,IEEE Power and Energy Magazine,,0906,Electrical and Electronic Engineering,,,,,1540-7977,,,,,,,,,,,,
44849,IEEE Reviews in Biomedical Engineering,,0903,Biomedical Engineering,,,,,1937-3333,1941-1189,,,,,,,,,,,
44850,IEEE Robotics and Automation magazine,,0801,Artificial Intelligence and Image Processing,0906,Electrical and Electronic Engineering,0913,Mechanical Engineering,1070-9932,,,,,,,,,,,,
44851,IEEE Transactions on Device and Materials Reliability,,0906,Electrical and Electronic Engineering,,,,,1530-4388,,,,,,,,,,,,
44852,IEEE Transactions on Electronics Packaging Manufacturing,,0899,Other Information and Computing Sciences,0906,Electrical and Electronic Engineering,,,1521-334X,,,,,,,,,,,,
44853,IEICE Electronics Express,,0906,Electrical and Electronic Engineering,,,,,1349-2543,1349-9467,,,,,,,,,,,
44854,IET Intelligent Transport Systems,,0906,Electrical and Electronic Engineering,,,,,1751-956X,1751-9578,,,,,,,,,,,
44855,IET Synthetic Biology,,0699,Other Biological Sciences,0906,Electrical and Electronic Engineering,,,1752-1394,1752-1408,,,,,,,,,,,
44856,International Journal of Applied Mechanics,,0905,Civil Engineering,0913,Mechanical Engineering,,,1758-8251,1758-826X,,,,,,,,,,,
44857,International Journal of Bioelectromagnetism,,0906,Electrical and Electronic Engineering,,,,,1456-7857,1456-7865,,,,,,,,,,,
44858,Izvestiya Vysshikh Uchebnykh Zavedenii,,0803,Computer Software,0910,Manufacturing Engineering,0915,Interdisciplinary Engineering,0536-1036,1728-628X,,,,,,,,,,,
44859,Journal of Biomaterials Applications,,0903,Biomedical Engineering,0912,Materials Engineering,,,0885-3282,1530-8022,,,,,,,,,,,
44860,Journal of Clinical Engineering,,0903,Biomedical Engineering,,,,,0363-8855,1550-3275,,,,,,,,,,,
44861,Journal of Healthcare Engineering,,0903,Biomedical Engineering,,,,,2040-2295,2040-2309,,,,,,,,,,,
44863,Recent Patents on Nanatechnology,,0910,Manufacturing Engineering,1007,Nanotechnology,,,1872-2105,,,,,,,,,,,,
44864,Journal of Mechanics in Medicine and Biology,,0903,Biomedical Engineering,0912,Materials Engineering,,,0219-5194,1793-6810,,,,,,,,,,,
44865,Journal of The Mechanical Behavior of Biomedical Materials,,0903,Biomedical Engineering,0912,Materials Engineering,0913,Mechanical Engineering,1751-6161,,,,,,,,,,,,
44866,"International Journal of Minerals, Metallurgy, and Materials",,09,Engineering,,,,,1001-053X,1005-8850,1674-4799,1869-103X,,,,,,,,,
44867,SAE International Journal of Aerospace,,0901,Aerospace Engineering,0902,Automotive Engineering,,,1946-3855,,,,,,,,,,,,
44868,SAE International Journal of Fuels and Lubricants,,0902,Automotive Engineering,0913,Mechanical Engineering,,,1946-3952,1946-3960,,,,,,,,,,,
44869,SAE International Journal of Materials and Manufacturing,,0902,Automotive Engineering,0910,Manufacturing Engineering,,,1946-3979,1946-3987,,,,,,,,,,,
44870,SAE International Journal of Passenger Cars: Electronic and Electrical Systems,,0902,Automotive Engineering,0906,Electrical and Electronic Engineering,0913,Mechanical Engineering,1946-4614,1946-4622,,,,,,,,,,,
44871,SAE International Journal of Passenger Cars: Mechanical Systems,,09,Engineering,,,,,1946-3995,,,,,,,,,,,,
44872,Smart Structures and Systems,,08,Information and Computing Sciences,09,Engineering,,,1738-1584,1738-1991,,,,,,,,,,,
44873,Steel Research International,,0910,Manufacturing Engineering,0912,Materials Engineering,0914,Resources Engineering and Extractive Metallurgy,1611-3683,1869-344X,,,,,,,,,,,
44874,The Australian Naval Architect,,0911,Maritime Engineering,,,,,1441-0125,,,,,,,,,,,,
44875,Traffic Engineering and Control,,0902,Automotive Engineering,,,,,0041-0683,,,,,,,,,,,,
44876,Transactions of the Society of Naval Architects and Marine Engineers,,0911,Maritime Engineering,,,,,0081-1661,,,,,,,,,,,,
44877,Ultrasonic Imaging,,0903,Biomedical Engineering,,,,,0161-7346,,,,,,,,,,,,
44878,Wind Energy,,0906,Electrical and Electronic Engineering,0913,Mechanical Engineering,0915,Interdisciplinary Engineering,1095-4244,1099-1824,,,,,,,,,,,
44879,International Journal of Mechanical Engineering Education,,09,Engineering,13,Education,,,0306-4190,,,,,,,,,,,,
44880,Journal of Engineering Technology,,1301,Education Systems,1302,Curriculum and Pedagogy,,,0747-9964,,,,,,,,,,,,
44881,International Journal of Agile Manufacturing,,0910,Manufacturing Engineering,0913,Mechanical Engineering,0915,Interdisciplinary Engineering,1536-2639,,,,,,,,,,,,
44882,Journal of System Design and Dynamics,,0906,Electrical and Electronic Engineering,0913,Mechanical Engineering,,,1881-3046,,,,,,,,,,,,
44883,Advances in Civil Engineering,,0905,Civil Engineering,,,,,1687-8086,1687-8094,,,,,,,,,,,
44884,Advances in Management,,1503,Business and Management,,,,,0974-2611,,,,,,,,,,,,
44886,ArchNet - IJAR,,1201,Architecture,,,,,1938-7806,1994-6961,,,,,,,,,,,
44888,Journal of Building and Construction Management,,1202,Building,,,,,1024-9540,1992-0660,,,,,,,,,,,
44889,Baurechtliche Blaetter,,1801,Law,,,,,1434-1832,,,,,,,,,,,,
44890,Building Research Journal,,1202,Building,,,,,1335-8863,,,,,,,,,,,,
44891,The Built and Human Environment Review,,1202,Building,,,,,1759-0574,,,,,,,,,,,,
44892,Centropa,,1201,Architecture,,,,,1532-5563,,,,,,,,,,,,
44893,Tumu Gongcheng Xuebao,,0906,Electrical and Electronic Engineering,,,,,1000-131X,,,,,,,,,,,,
44894,"Cityscape (Washington, D.C.)",,1205,Urban and Regional Planning,,,,,1936-007X,,,,,,,,,,,,
44895,Community Development,,1205,Urban and Regional Planning,1604,Human Geography,,,1557-5330,1944-7485,,,,,,,,,,,
44896,Construction History,,1201,Architecture,2103,Historical Studies,,,0267-7768,,,,,,,,,,,,
44897,Jianzhu Guanli Xiandaihua,,1202,Building,,,,,1001-019X,,,,,,,,,,,,
44898,Cost Engineering (Morgantown),,1202,Building,1503,Business and Management,,,0274-9696,0276-721X,,,,,,,,,,,
44899,Critical Planning,,1205,Urban and Regional Planning,,,,,1522-9807,,,,,,,,,,,,
44901,Drewno,,0705,Forestry Sciences,,,,,1644-3985,,,,,,,,,,,,
44902,Ehimeken Kensetsu Kenkyujo Kenkyujoho,,0905,Civil Engineering,,,,,0289-5617,,,,,,,,,,,,
44903,Proceedings of the Annual Meeting of the North American Academy of Liturgy,,2204,Religion and Religious Studies,2299,Other Philosophy and Religious Studies,,,1055-338X,,,,,,,,,,,,
44904,Engineering and Construction Leadership,,1202,Building,,,,,1758-8634,,,,,,,,,,,,
44905,Ergonomics in Design,,1203,Design Practice and Management,,,,,1064-8046,,,,,,,,,,,,
44906,Casemate,,2103,Historical Studies,,,,,1367-5907,,,,,,,,,,,,
44907,Gentse Bijdragen tot de Interieurgeschiedenis,,1201,Architecture,,,,,1780-7212,,,,,,,,,,,,
44908,GI: Gesundheits Ingenieur,,0905,Civil Engineering,,,,,0932-6200,,,,,,,,,,,,
44909,Gongye Jianzhu,,1202,Building,,,,,1000-8993,,,,,,,,,,,,
44910,Gujian Yuanlin Jishu,,1201,Architecture,,,,,1000-7237,,,,,,,,,,,,
44911,Therapeutic Recreation Journal,,1117,Public Health and Health Services,,,,,0040-5914,,,,,,,,,,,,
44912,Hormigon y Acero,,1202,Building,,,,,0439-5689,,,,,,,,,,,,
44913,Hua zhong jian zhu: Huazhong Architecture (China),,1201,Architecture,,,,,1003-739X,,,,,,,,,,,,
44914,"HUNCH: Berlage Institute on Architecture, Urbanism and Landscape",,1201,Architecture,,,,,1567-9837,,,,,,,,,,,,
44915,Intelligent Buildings International,,09,Engineering,12,Built Environment and Design,,,1750-8975,,,,,,,,,,,,
44916,International Journal for Construction Marketing,,1202,Building,,,,,1463-7189,,,,,,,,,,,,
44917,International Journal of Construction Project Management,,1202,Building,,,,,1944-1436,,,,,,,,,,,,
44918,International Journal of Disaster Resilience in the Built Environment,,MD,Multidisciplinary,,,,,1759-5908,1759-5916,,,,,,,,,,,
44919,"International Journal of Fashion Design, Technology and Education",,10,Technology,12,Built Environment and Design,13,Education,1754-3266,,,,,,,,,,,,
44920,International Journal of Information Technology Project Management,,1202,Building,1503,Business and Management,,,1938-0232,1938-0240,,,,,,,,,,,
44921,International Journal of Law in the Built Environment,,12,Built Environment and Design,18,Law and Legal Studies,,,1756-1450,1756-1469,,,,,,,,,,,
44922,Road Materials and Pavement Design,,0905,Civil Engineering,,,,,1468-0629,2164-7402,,,,,,,,,,,
44923,The Architect,,1201,Architecture,,,,,1001-6740,,,,,,,,,,,,
44924,Jianzhu Xuebao,,1201,Architecture,,,,,0529-1399,,,,,,,,,,,,
44925,Journal for European Environmental and Planning Law,,1205,Urban and Regional Planning,1801,Law,,,1613-7272,1876-0104,,,,,,,,,,,
44926,Journal of Building Appraisal,,1202,Building,,,,,1742-8262,,,,,,,,,,,,
44927,Journal of Building Performance Simulation,,1201,Architecture,1202,Building,,,1940-1493,,,,,,,,,,,,
44928,Journal of Building Physics,,0204,Condensed Matter Physics,1202,Building,,,1744-2583,1744-2591,,,,,,,,,,,
44929,Journal of Geography and Regional Planning,,1205,Urban and Regional Planning,1604,Human Geography,,,2070-1845,,,,,,,,,,,,
44930,Journal of Regional Analysis and Policy,,1205,Urban and Regional Planning,1604,Human Geography,,,1090-4999,,,,,,,,,,,,
44931,Leukos,,0915,Interdisciplinary Engineering,,,,,0099-4480,1550-2716,1550-2724,,,,,,,,,,
44932,The Journal for Transdisciplinary Environmental Studies,,MD,Multidisciplinary,,,,,1602-2297,,,,,,,,,,,,
44933,Journal of Urban Regeneration and Renewal,,1205,Urban and Regional Planning,,,,,1752-9638,,,,,,,,,,,,
44934,Konkurito Kogaku,,1202,Building,,,,,0387-1061,,,,,,,,,,,,
44935,Landscape Journal,,1201,Architecture,,,,,0277-2426,1553-2704,,,,,,,,,,,
44936,Lean Construction Journal,,1202,Building,,,,,1555-1369,,,,,,,,,,,,
44937,Log (New York),,1201,Architecture,,,,,1547-4690,,,,,,,,,,,,
44938,Materials Evaluation,,0905,Civil Engineering,,,,,0025-5327,,,,,,,,,,,,
44939,NICMAR Journal of Construction Management,,1202,Building,,,,,0970-3675,,,,,,,,,,,,
44940,Nordic Journal of Architectural Research,,1201,Architecture,,,,,1102-5824,,,,,,,,,,,,
44942,The Open Urban Studies Journal,,1205,Urban and Regional Planning,1604,Human Geography,,,1874-9429,,,,,,,,,,,,
44943,Planning and Environmental Law,,1205,Urban and Regional Planning,1801,Law,,,1548-0755,1556-8601,,,,,,,,,,,
44945,Raneang,,1201,Architecture,,,,,1513-2811,,,,,,,,,,,,
44946,Research in Engineering Design,,1203,Design Practice and Management,,,,,0934-9839,,,,,,,,,,,,
44947,Revista de Ingenieria de Construccion,,1202,Building,,,,,0716-2952,,,,,,,,,,,,
44948,RICS Research Papers,,1202,Building,,,,,1740-7567,,,,,,,,,,,,
44949,Time and Architecture: Shidai Jianzhu,,1201,Architecture,,,,,1005-684X,,,,,,,,,,,,
44950,Socio-Economic Planning Sciences,,0102,Applied Mathematics,1205,Urban and Regional Planning,,,0038-0121,1873-6041,,,,,,,,,,,
44951,Southeast Asian Architecture,,1201,Architecture,,,,,0218-9593,,,,,,,,,,,,
44952,Structural Survey,,0905,Civil Engineering,,,,,0263-080X,,,,,,,,,,,,
44953,Surveying and Built Environment,,0909,Geomatic Engineering,1202,Building,,,1816-9554,,,,,,,,,,,,
44954,Tecnologia y Construccion,,1202,Building,,,,,0798-9601,,,,,,,,,,,,
44955,Journal of Engineering Design,,0801,Artificial Intelligence and Image Processing,0806,Information Systems,1203,Design Practice and Management,0954-4828,1466-1837,,,,,,,,,,,
44957,Toyo Construction Technical Research Reports,,1202,Building,,,,,1340-3249,,,,,,,,,,,,
44958,Twentieth Century Architecture,,1201,Architecture,,,,,1353-1964,,,,,,,,,,,,
44959,Urban Research and Practice,,1205,Urban and Regional Planning,,,,,1753-5069,,,,,,,,,,,,
44960,Urbanistica,,1205,Urban and Regional Planning,,,,,1125-6257,,,,,,,,,,,,
44961,Xin Jianzhu: New Architecture,,1201,Architecture,,,,,1000-3959,,,,,,,,,,,,
44962,Zhongguo Yuanlin,,1201,Architecture,,,,,1000-6664,,,,,,,,,,,,
44963,Zpravy Pamatkove Pece,,1201,Architecture,,,,,1210-5538,,,,,,,,,,,,
44964,Persoonia,,0603,Evolutionary Biology,0605,Microbiology,0607,Plant Biology,0031-5850,,,,,,,,,,,,
44965,Pastoral Liturgy,,2204,Religion and Religious Studies,2299,Other Philosophy and Religious Studies,,,1446-0661,,,,,,,,,,,,
44966,Poetique: revue de theorie et d'analyse litteraires,,2005,Literary Studies,,,,,0032-2024,,,,,,,,,,,,
44967,Cahiers Voltaire,,2005,Literary Studies,2203,Philosophy,,,1637-4096,,,,,,,,,,,,
44968,Recherches sur Diderot et sur l’encyclopedie,,2005,Literary Studies,2203,Philosophy,,,0769-0886,1955-2416,,,,,,,,,,,
44969,L'Homme et la societe,,1608,Sociology,,,,,0018-4306,,,,,,,,,,,,
44970,Hommes and Migrations,,1603,Demography,1604,Human Geography,,,0223-3290,1142-852X,,,,,,,,,,,
44971,Langues modernes,,2003,Language Studies,2004,Linguistics,,,0023-8376,,,,,,,,,,,,
44972,Roman 20-50: Revue d’etude du roman du 20 siecle,,2005,Literary Studies,,,,,0295-5024,,,,,,,,,,,,
44973,"Travail, genre et societe",,2202,History and Philosophy of Specific Fields,,,,,1294-6303,,,,,,,,,,,,
44974,Twentieth Century Music,,1904,Performing Arts and Creative Writing,,,,,1478-5722,,,,,,,,,,,,
44976,Les Cahiers du CEDREF,,1699,Other Studies in Human Society,2002,Cultural Studies,,,1146-6472,,,,,,,,,,,,
44977,Bulletin de l'Academie royale de langue et de litteratures francaises,,2003,Language Studies,2005,Literary Studies,,,0770-7061,,,,,,,,,,,,
44978,Malaysian Journal of Library and Information Science,,0806,Information Systems,0807,Library and Information Studies,,,1394-6234,,,,,,,,,,,,
44979,Scan (Ryde),,0807,Library and Information Studies,1302,Curriculum and Pedagogy,1303,Specialist Studies in Education,0726-4127,,,,,,,,,,,,
45043,Campbell Systematic Reviews,,MD,Multidisciplinary,,,,,1891-1803,,,,,,,,,,,,
45044,Gibaran Journal of Applied Management,,1503,Business and Management,,,,,1836-5159,,,,,,,,,,,,
45045,Review of Management Innovation and Creativity,,1503,Business and Management,,,,,1934-6727,1934-6735,,,,,,,,,,,
45046,Journal of West Indian Literature,,20,"Language, Communication and Culture",,,,,0258-8501,,,,,,,,,,,,
45047,International Journal of Business and Management Science,,1503,Business and Management,,,,,1837-6614,1985-692X,,,,,,,,,,,
45048,Australian Journalism Monographs,,1903,Journalism and Professional Writing,2001,Communication and Media Studies,,,1440-7922,,,,,,,,,,,,
45049,Fonti musicali italiane: Periodico di ricerca musicologica,,1904,Performing Arts and Creative Writing,,,,,1594-7963,,,,,,,,,,,,
45051,Actual Problems of economics,,1401,Economic Theory,1402,Applied Economics,,,1993-6788,,,,,,,,,,,,
45052,Advances in Competitiveness Research,,1503,Business and Management,,,,,1077-0097,,,,,,,,,,,,
45053,African Journal of Business Management,,1503,Business and Management,,,,,1993-8233,,,,,,,,,,,,
45054,Afro-Hispanic Review,,2002,Cultural Studies,2005,Literary Studies,,,0278-8969,,,,,,,,,,,,
45055,Annamalai International Journal of Business Studies and Research,,14,Economics,15,"Commerce, Management, Tourism and Services",,,0975-749X,,,,,,,,,,,,
45056,Arthaniti,,14,Economics,,,,,0976-7479,,,,,,,,,,,,
45057,Asian Journal of Business and Accounting,,1501,"Accounting, Auditing and Accountability",1502,"Banking, Finance and Investment",1503,Business and Management,1985-4064,2180-3137,,,,,,,,,,,
45058,Management Revue: the international review of management studies,,1503,Business and Management,,,,,0935-9915,1861-9908,,,,,,,,,,,
45059,Native Studies Review,,1601,Anthropology,1605,Policy and Administration,1607,Social Work,0831-585X,,,,,,,,,,,,
45060,New Medieval Literatures,,2002,Cultural Studies,2005,Literary Studies,2103,Historical Studies,1465-3737,,,,,,,,,,,,
45061,New Zealand Journal of Medical Laboratory Science,,1103,Clinical Sciences,,,,,1171-0195,,,,,,,,,,,,
45062,Singapore Academy of Law Annual Review of Singapore Cases,,1801,Law,,,,,0219-6638,,,,,,,,,,,,
45063,Spreadsheets in Education,,13,Education,,,,,1448-6156,,,,,,,,,,,,
45065,The Cost and Management,,1501,"Accounting, Auditing and Accountability",,,,,1817-5090,1817-5104,,,,,,,,,,,
45066,"Journal of Open, Flexible and Distance Learning",,13,Education,,,,,1173-5945,,,,,,,,,,,,
45067,Open Psychology Journal,,1701,Psychology,,,,,1874-3501,,,,,,,,,,,,
45068,Theory and Science,,16,Studies in Human Society,22,Philosophy and Religious Studies,,,1527-5558,,,,,,,,,,,,
45069,International Business Research,,1501,"Accounting, Auditing and Accountability",1502,"Banking, Finance and Investment",1503,Business and Management,1913-9004,1913-9012,,,,,,,,,,,
45070,E-journal of the American Hungarian Educators Association,,MD,Multidisciplinary,,,,,1936-8879,,,,,,,,,,,,
45071,Music and Medicine,,1701,Psychology,1904,Performing Arts and Creative Writing,,,1943-8621,1943-863X,,,,,,,,,,,
45072,Research in Mathematics Education,,01,Mathematical Sciences,13,Education,,,1463-6441,1479-4802,1754-0178,,,,,,,,,,
45073,Canadian Journal of Rural Medicine,,11,Medical and Health Sciences,,,,,1203-7796,1488-237X,,,,,,,,,,,
45074,Classroom Discourse,,13,Education,,,,,1946-3014,1946-3022,,,,,,,,,,,
45075,Future of Children,,1117,Public Health and Health Services,1607,Social Work,,,1054-8289,1550-1558,,,,,,,,,,,
45076,Current Trends in Biotechnology and Pharmacy,,11,Medical and Health Sciences,,,,,0973-8916,,,,,,,,,,,,
45077,Journal of Development Effectiveness,,1402,Applied Economics,1503,Business and Management,1601,Anthropology,1943-9342,1943-9407,,,,,,,,,,,
45078,SPE Economics and Management,,0914,Resources Engineering and Extractive Metallurgy,1402,Applied Economics,1702,Cognitive Science,2150-1173,,,,,,,,,,,,
45079,Identity: an international journal of theory and research,,1608,Sociology,1701,Psychology,,,1528-3488,1532-706X,,,,,,,,,,,
45080,Journal of Information Technology and Politics,,0806,Information Systems,1606,Political Science,,,1542-4049,1933-1681,1933-169X,,,,,,,,,,
45081,Farm Policy Journal,,0701,"Agriculture, Land and Farm Management",1801,Law,,,1449-2210,1449-8812,,,,,,,,,,,
45082,Journal of Sustainable Development,,0502,Environmental Science and Management,1503,Business and Management,1604,Human Geography,1913-9063,1913-9071,,,,,,,,,,,
45084,Minnesota Journal of International Law,,1801,Law,,,,,1944-0286,1944-0294,,,,,,,,,,,
45085,Japan Review,,MD,Multidisciplinary,,,,,0915-0986,,,,,,,,,,,,
45086,Computer and Information Science,,08,Information and Computing Sciences,,,,,1913-8989,1913-8997,,,,,,,,,,,
45087,Journal of Scientific Programming,,08,Information and Computing Sciences,09,Engineering,,,1058-9244,1875-919X,,,,,,,,,,,
45088,Journal of Social Inclusion,,1607,Social Work,1608,Sociology,,,1836-8808,,,,,,,,,,,,
45090,The Electronic Journal of Combinatorics,,0101,Pure Mathematics,0802,Computation Theory and Mathematics,,,1077-8926,1097-1440,,,,,,,,,,,
45091,Letters of the Astrophysical Journal,,0201,Astronomical and Space Sciences,,,,,2041-8205,2041-8213,,,,,,,,,,,
45092,Iris,,2003,Language Studies,2005,Literary Studies,2103,Historical Studies,1448-1421,,,,,,,,,,,,
45093,European Company and Financial Law Review,,1801,Law,,,,,1613-2548,1613-2556,,,,,,,,,,,
